User,Card,Year,Month,Day,Time,Amount,Use Chip,Merchant Name,Merchant City,Merchant State,Zip,MCC,Errors?,Is Fraud?
0,1,2014,10,16,6:10,$36.62 ,Swipe Transaction,5817218446178736267,La Verne,CA,91750,5912,,No
0,1,2014,10,19,14:14,"$1,198.55 ",Swipe Transaction,1675441676719009369,Mira Loma,CA,91752,5733,,No
0,1,2014,10,21,14:11,$4.53 ,Swipe Transaction,4060646732831064559,La Verne,CA,91750,5411,,No
0,1,2014,10,25,13:20,$11.00 ,Swipe Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,1,2014,10,26,6:02,$134.64 ,Online Transaction,-7.42109E+18,ONLINE,,,5311,,No
0,1,2014,10,26,6:47,$39.00 ,Swipe Transaction,-5.47568E+18,Monterey Park,CA,91755,5942,,No
0,1,2014,10,27,6:07,$132.65 ,Swipe Transaction,-3.45515E+16,La Verne,CA,91750,5912,,No
0,1,2014,10,27,6:33,$33.64 ,Swipe Transaction,-5.47568E+18,Monterey Park,CA,91755,5942,,No
0,1,2014,10,27,9:44,$65.32 ,Swipe Transaction,-3.34594E+18,La Verne,CA,91750,7538,,No
0,1,2014,11,1,20:43,$83.64 ,Swipe Transaction,-5.0235E+18,Mira Loma,CA,91752,5812,,No
0,1,2014,11,1,20:49,$87.28 ,Swipe Transaction,-5.0235E+18,Mira Loma,CA,91752,5812,Insufficient Balance,No
0,1,2014,11,6,6:44,$42.39 ,Swipe Transaction,-3.45515E+16,La Verne,CA,91750,5912,,No
0,1,2014,11,9,7:31,$29.29 ,Swipe Transaction,4060646732831064559,La Verne,CA,91750,5411,,No
0,1,2014,11,12,19:28,$16.64 ,Swipe Transaction,3527213246127876953,La Verne,CA,91750,5300,,No
0,1,2014,11,14,20:21,$76.59 ,Swipe Transaction,-1.60579E+18,La Verne,CA,91750,5812,,No
0,1,2014,11,15,13:16,$81.00 ,Swipe Transaction,-1.28808E+18,La Verne,CA,91750,5499,Bad PIN,No
0,1,2014,11,15,13:17,$64.16 ,Swipe Transaction,-1.28808E+18,La Verne,CA,91750,5499,,No
0,1,2014,11,15,13:21,$12.38 ,Swipe Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,1,2014,11,15,13:25,($81.00),Swipe Transaction,-1.28808E+18,La Verne,CA,91750,5499,,No
0,1,2014,11,17,6:01,$108.80 ,Swipe Transaction,-3.45515E+16,La Verne,CA,91750,5912,,No
0,1,2014,11,17,6:26,$46.56 ,Swipe Transaction,-5.47568E+18,Monterey Park,CA,91755,5942,,No
0,1,2014,11,17,14:07,$3.39 ,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752,5541,,No
0,1,2014,11,25,6:25,$39.80 ,Swipe Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,1,2014,11,28,6:52,$39.74 ,Swipe Transaction,-3.45515E+16,La Verne,CA,91750,5912,,No
0,1,2014,11,29,10:45,$24.61 ,Swipe Transaction,-8.68256E+16,La Verne,CA,91750,7230,,No
0,1,2014,12,1,6:53,$45.89 ,Swipe Transaction,-3.45515E+16,La Verne,CA,91750,5912,,No
0,1,2014,12,1,13:50,$5.22 ,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752,5541,,No
0,1,2014,12,2,13:07,$14.08 ,Swipe Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,1,2014,12,4,6:00,$143.45 ,Swipe Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,1,2014,12,6,13:00,$60.71 ,Online Transaction,-7.42109E+18,ONLINE,,,5311,,No
0,1,2014,12,11,9:51,$40.66 ,Swipe Transaction,2910328604019547969,West Henrietta,NY,14586,7538,,No
0,1,2014,12,12,13:29,$11.47 ,Swipe Transaction,-5.0235E+18,Mira Loma,CA,91752,5812,,No
0,1,2014,12,13,7:16,$30.24 ,Swipe Transaction,-5.47568E+18,Monterey Park,CA,91755,5942,,No
0,1,2014,12,16,14:14,$3.30 ,Swipe Transaction,2027553650310142703,Muscatine,IA,52761,5541,,No
0,1,2014,12,20,20:26,$65.61 ,Swipe Transaction,-2.24198E+18,Muscatine,IA,52761,5812,,No
0,1,2014,12,20,20:45,$99.49 ,Swipe Transaction,4751695835751691036,Muscatine,IA,52761,5814,,No
0,1,2014,12,21,13:16,$10.38 ,Swipe Transaction,2027553650310142703,Muscatine,IA,52761,5541,,No
0,1,2014,12,29,16:45,$107.23 ,Swipe Transaction,-5.90412E+18,Diamond Bar,CA,91765,5719,Insufficient Balance,No
0,1,2014,12,30,6:01,$143.24 ,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752,5541,,No
0,1,2014,12,31,9:47,$45.67 ,Swipe Transaction,3952145593743244256,La Verne,CA,91750,7538,,No
0,1,2015,1,1,17:54,$6.05 ,Online Transaction,-2.04205E+18,ONLINE,,,5815,,No
0,1,2015,1,4,5:43,$44.36 ,Chip Transaction,4060646732831064559,La Verne,CA,91750,5411,,No
0,1,2015,1,4,7:14,$129.16 ,Chip Transaction,3527213246127876953,La Verne,CA,91750,5300,,No
0,1,2015,1,6,6:35,$54.03 ,Chip Transaction,-5.47568E+18,Monterey Park,CA,91755,5942,,No
0,1,2015,1,7,6:55,$37.95 ,Chip Transaction,5817218446178736267,La Verne,CA,91750,5912,,No
0,1,2015,1,7,13:11,$11.40 ,Swipe Transaction,-1.60579E+18,La Verne,CA,91750,5812,,No
0,1,2015,1,8,13:01,$5.05 ,Chip Transaction,-2.45178E+17,La Verne,CA,91750,5311,,No
0,1,2015,1,12,22:16,$29.96 ,Chip Transaction,-5.41338E+18,La Verne,CA,91750,5813,,No
0,1,2015,1,14,11:40,$38.60 ,Chip Transaction,1913477460590765860,La Verne,CA,91750,5300,,No
0,1,2015,1,14,13:53,$7.05 ,Chip Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,1,2015,1,16,13:38,$68.11 ,Chip Transaction,1878448597312197393,La Verne,CA,91750,5310,,No
0,1,2015,1,16,16:39,$66.30 ,Chip Transaction,3414527459579106770,Monterey Park,CA,91754,5651,,No
0,1,2015,1,21,6:55,$35.80 ,Chip Transaction,-3.45515E+16,La Verne,CA,91750,5912,,No
0,1,2015,1,23,21:42,$27.79 ,Chip Transaction,-5.41338E+18,La Verne,CA,91750,5813,,No
0,1,2015,1,24,13:26,$12.31 ,Chip Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,1,2015,1,24,13:30,$98.00 ,Chip Transaction,2027553650310142703,Mira Loma,CA,91752,5541,,No
0,1,2015,1,24,13:51,($98.00),Chip Transaction,2027553650310142703,Mira Loma,CA,91752,5541,,No
0,1,2015,1,24,13:59,$59.29 ,Chip Transaction,2027553650310142703,Mira Loma,CA,91752,5541,,No
0,1,2015,1,26,6:18,$160.00 ,Chip Transaction,-4.28247E+18,Mira Loma,CA,91752,4829,,No
0,1,2015,1,27,6:54,$42.69 ,Chip Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,1,2015,1,29,6:58,$28.27 ,Chip Transaction,-5.47568E+18,Monterey Park,CA,91755,5942,,No
0,1,2015,2,2,19:07,$6.98 ,Online Transaction,7035602569409149834,ONLINE,,,5311,,No
0,1,2015,2,8,6:14,$133.57 ,Chip Transaction,1913477460590765860,Chicago,IL,60680,5300,,No
0,1,2015,2,9,11:57,$1.53 ,Chip Transaction,-6.57101E+18,Chicago,IL,60659,5499,,No
0,1,2015,2,11,6:29,$87.91 ,Chip Transaction,-5.16204E+18,Chicago,IL,60659,5541,,No
0,1,2015,2,15,6:26,$120.10 ,Chip Transaction,5817218446178736267,La Verne,CA,91750,5912,,No
0,1,2015,2,16,8:00,$40.72 ,Swipe Transaction,5445101915276107289,La Verne,CA,91750,5193,,No
0,1,2015,2,22,6:47,$25.24 ,Chip Transaction,4060646732831064559,La Verne,CA,91750,5411,,No
0,1,2015,2,22,17:57,$6.75 ,Online Transaction,-2.04205E+18,ONLINE,,,5815,,No
0,1,2015,2,23,6:55,$36.90 ,Chip Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,1,2015,3,1,6:43,$38.08 ,Chip Transaction,5817218446178736267,La Verne,CA,91750,5912,,No
0,1,2015,3,2,6:30,$27.58 ,Chip Transaction,-3.45515E+16,La Verne,CA,91750,5912,,No
0,1,2015,3,2,13:12,$14.11 ,Swipe Transaction,-1.60579E+18,La Verne,CA,91750,5812,,No
0,1,2015,3,5,7:24,$40.99 ,Chip Transaction,-3.45515E+16,La Verne,CA,91750,5912,,No
0,1,2015,3,9,6:38,$30.93 ,Chip Transaction,4060646732831064559,La Verne,CA,91750,5411,,No
0,1,2015,3,16,17:04,$5.96 ,Online Transaction,-2.04205E+18,ONLINE,,,5815,,No
0,1,2015,3,18,13:05,$8.15 ,Chip Transaction,-5.0235E+18,Mira Loma,CA,91752,5812,,No
0,1,2015,3,19,6:17,$41.88 ,Chip Transaction,4060646732831064559,La Verne,CA,91750,5411,,No
0,1,2015,3,22,6:28,$85.66 ,Online Transaction,7035602569409149834,ONLINE,,,5311,,No
0,1,2015,3,24,6:05,$114.42 ,Chip Transaction,2027553650310142703,Mira Loma,CA,91752,5541,Insufficient Balance,No
0,1,2015,3,24,11:55,$1.66 ,Chip Transaction,6666504894937430109,La Verne,CA,91750,5499,,No
0,1,2015,3,25,17:59,$2.47 ,Online Transaction,6455213054093379528,ONLINE,,,5815,,No
0,1,2015,3,28,20:05,$71.52 ,Chip Transaction,-4.50054E+18,La Verne,CA,91750,5814,,No
0,1,2015,3,30,6:03,$43.31 ,Chip Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,1,2015,3,31,6:12,$63.82 ,Chip Transaction,-2.45178E+17,La Verne,CA,91750,5311,,No
0,1,2015,4,1,6:52,$49.55 ,Chip Transaction,5817218446178736267,La Verne,CA,91750,5912,,No
0,1,2015,4,2,7:11,$32.08 ,Chip Transaction,-5.47568E+18,Monterey Park,CA,91755,5942,,No
0,1,2015,4,3,6:53,$30.85 ,Chip Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,1,2015,4,4,6:13,$152.92 ,Chip Transaction,-2.45178E+17,La Verne,CA,91750,5311,,No
0,1,2015,4,4,6:21,$122.11 ,Chip Transaction,-2.45178E+17,La Verne,CA,91750,5311,Insufficient Balance,No
0,1,2015,4,6,9:41,$151.48 ,Chip Transaction,7945328079774550558,La Verne,CA,91750,4900,,No
0,1,2015,4,9,16:54,$29.82 ,Online Transaction,4241336128694185533,ONLINE,,,4814,,No
0,1,2015,4,9,19:46,$45.38 ,Online Transaction,-4.24141E+18,ONLINE,,,7349,,No
0,1,2015,4,12,20:03,$61.04 ,Chip Transaction,-4.50054E+18,La Verne,CA,91750,5814,,No
0,1,2015,4,13,6:05,$122.18 ,Chip Transaction,2027553650310142703,Mira Loma,CA,91752,5541,Insufficient Balance,No
0,1,2015,4,15,6:38,$50.01 ,Chip Transaction,-5.47568E+18,Monterey Park,CA,91755,5942,,No
0,1,2015,4,17,6:18,$133.08 ,Chip Transaction,5817218446178736267,La Verne,CA,91750,5912,,No
0,1,2015,4,21,9:59,$56.91 ,Chip Transaction,4055257078481058705,La Verne,CA,91750,7538,,No
0,1,2015,4,22,9:37,$58.07 ,Chip Transaction,3952145593743244256,La Verne,CA,91750,7538,,No
0,1,2015,4,22,16:33,$24.91 ,Online Transaction,4241336128694185533,ONLINE,,,4814,,No
0,1,2015,4,27,5:48,$84.50 ,Chip Transaction,1913477460590765860,La Verne,CA,91750,5300,,No
0,1,2015,5,9,6:10,$122.33 ,Chip Transaction,-3.45515E+16,La Verne,CA,91750,5912,,No
0,1,2015,5,12,6:43,$46.97 ,Chip Transaction,-3.45515E+16,La Verne,CA,91750,5912,,No
0,1,2015,5,12,13:53,$63.70 ,Chip Transaction,3189517333335617109,La Verne,CA,91750,5311,,No
0,1,2015,5,14,6:02,$150.22 ,Chip Transaction,3527213246127876953,La Verne,CA,91750,5300,,No
0,1,2015,5,15,6:29,$137.12 ,Chip Transaction,-3.45515E+16,La Verne,CA,91750,5912,,No
0,1,2015,5,16,6:56,$42.16 ,Chip Transaction,4060646732831064559,La Verne,CA,91750,5411,,No
0,1,2015,5,16,19:51,$49.78 ,Online Transaction,-4.24141E+18,ONLINE,,,7349,,No
0,1,2015,5,23,5:00,$120.48 ,Chip Transaction,-3.45515E+16,La Verne,CA,91750,5912,Insufficient Balance,No
0,1,2015,5,23,21:44,$25.50 ,Swipe Transaction,-6.73317E+18,Mira Loma,CA,91752,7832,,No
0,1,2015,5,24,20:52,$45.55 ,Chip Transaction,-2.47414E+18,La Verne,CA,91750,7349,,No
0,1,2015,5,30,13:14,$63.43 ,Chip Transaction,-1.28808E+18,La Verne,CA,91750,5499,,No
0,1,2015,5,30,13:20,($93.00),Chip Transaction,-1.28808E+18,La Verne,CA,91750,5499,,No
0,1,2015,5,30,13:23,$93.00 ,Chip Transaction,-1.28808E+18,La Verne,CA,91750,5499,,No
0,1,2015,5,31,6:42,$15.93 ,Chip Transaction,5817218446178736267,La Verne,CA,91750,5912,,No
0,1,2015,6,2,6:16,$103.04 ,Chip Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,1,2015,6,5,14:50,$135.23 ,Swipe Transaction,2122301195314255670,Ontario,CA,91762,5094,,No
0,1,2015,6,6,6:58,$33.41 ,Chip Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,1,2015,6,7,11:16,$27.08 ,Chip Transaction,-8.68256E+16,La Verne,CA,91750,7230,,No
0,1,2015,6,8,20:18,$74.48 ,Swipe Transaction,-1.60579E+18,La Verne,CA,91750,5812,,No
0,1,2015,6,11,6:30,$37.33 ,Chip Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,1,2015,6,13,13:25,$12.95 ,Chip Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,1,2015,6,19,9:38,$67.49 ,Chip Transaction,4055257078481058705,La Verne,CA,91750,7538,,No
0,1,2015,6,20,6:40,$36.79 ,Chip Transaction,4060646732831064559,La Verne,CA,91750,5411,,No
0,1,2015,6,20,17:46,$6.06 ,Online Transaction,-5.21142E+17,ONLINE,,,5815,,No
0,1,2015,6,21,13:55,$66.88 ,Online Transaction,-7.42109E+18,ONLINE,,,5311,,No
0,1,2015,6,22,6:12,$47.07 ,Chip Transaction,5817218446178736267,La Verne,CA,91750,5912,,No
0,1,2015,6,24,6:10,$158.48 ,Chip Transaction,4060646732831064559,La Verne,CA,91750,5411,,No
0,1,2015,6,25,9:26,$43.45 ,Online Transaction,7272219750676920057,ONLINE,,,5193,,No
0,1,2015,6,29,6:03,$64.94 ,Chip Transaction,1913477460590765860,La Verne,CA,91750,5300,,No
0,1,2015,7,3,13:12,$10.47 ,Chip Transaction,4751695835751691036,Hanford,CA,93230,5814,,No
0,1,2015,7,3,20:25,$205.14 ,Chip Transaction,-3.69365E+18,Pixley,CA,93256,4814,,No
0,1,2015,7,5,6:31,$32.39 ,Chip Transaction,-5.46792E+18,Farmersville,CA,93223,5912,,No
0,1,2015,7,7,6:14,$143.65 ,Chip Transaction,-2.45178E+17,La Verne,CA,91750,5311,,No
0,1,2015,7,11,13:47,$64.12 ,Chip Transaction,5817218446178736267,La Verne,CA,91750,5912,Insufficient Balance,No
0,1,2015,7,11,20:37,$41.33 ,Online Transaction,-9.09268E+18,ONLINE,,,4900,,No
0,1,2015,7,15,6:54,$45.90 ,Chip Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,1,2015,7,19,6:08,$28.07 ,Chip Transaction,4060646732831064559,La Verne,CA,91750,5411,,No
0,1,2015,7,22,17:56,$7.29 ,Online Transaction,-5.21142E+17,ONLINE,,,5815,,No
0,1,2015,7,26,0:44,$28.35 ,Chip Transaction,6661973303171003879,Ontario,CA,91761,5211,,No
0,1,2015,7,26,20:54,$46.81 ,Chip Transaction,-2.47414E+18,La Verne,CA,91750,7349,,No
0,1,2015,7,28,16:34,$109.74 ,Chip Transaction,-3.36033E+18,La Verne,CA,91750,5621,,No
0,1,2015,7,29,5:38,$133.33 ,Chip Transaction,5817218446178736267,La Verne,CA,91750,5912,,No
0,1,2015,7,30,6:43,$119.09 ,Chip Transaction,-3.45515E+16,La Verne,CA,91750,5912,,No
0,1,2015,7,31,20:19,$68.69 ,Chip Transaction,5205099864768539121,Marlton,NJ,8053,5812,,No
0,1,2015,8,4,6:13,$87.59 ,Chip Transaction,-5.46792E+18,Marlton,NJ,8053,5912,,No
0,1,2015,8,4,20:24,$83.19 ,Chip Transaction,5205099864768539121,Marlton,NJ,8053,5812,,No
0,1,2015,8,8,13:12,($52.00),Chip Transaction,2027553650310142703,Marlton,NJ,8053,5541,,No
0,1,2015,8,8,13:17,$67.80 ,Chip Transaction,2027553650310142703,Marlton,NJ,8053,5541,,No
0,1,2015,8,8,13:26,$52.00 ,Chip Transaction,2027553650310142703,Marlton,NJ,8053,5541,Technical Glitch,No
0,1,2015,8,12,13:19,$10.26 ,Chip Transaction,-5.0235E+18,Mira Loma,CA,91752,5812,,No
0,1,2015,8,13,13:01,$29.37 ,Chip Transaction,1799189980464955940,Las Vegas,NV,89129,5499,,No
0,1,2015,8,13,13:19,$65.00 ,Chip Transaction,1799189980464955940,Las Vegas,NV,89129,5499,,No
0,1,2015,8,13,13:24,($65.00),Chip Transaction,1799189980464955940,Las Vegas,NV,89129,5499,,No
0,1,2015,8,15,7:50,$40.08 ,Chip Transaction,-5.47568E+18,Monterey Park,CA,91755,5942,,No
0,1,2015,8,16,13:18,$10.77 ,Chip Transaction,2027553650310142703,Mira Loma,CA,91752,5541,,No
0,1,2015,8,17,13:47,$9.74 ,Chip Transaction,2027553650310142703,Mira Loma,CA,91752,5541,,No
0,1,2015,8,22,6:19,$146.32 ,Chip Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,1,2015,8,22,7:31,$31.20 ,Chip Transaction,-5.47568E+18,Monterey Park,CA,91755,5942,,No
0,1,2015,8,22,12:02,$1.49 ,Chip Transaction,6666504894937430109,La Verne,CA,91750,5499,,No
0,1,2015,8,24,6:04,$143.56 ,Chip Transaction,-3.45515E+16,La Verne,CA,91750,5912,,No
0,1,2015,9,1,6:16,$92.25 ,Chip Transaction,-3.45515E+16,La Verne,CA,91750,5912,,No
0,1,2015,9,1,17:38,$7.04 ,Online Transaction,-2.04205E+18,ONLINE,,,5815,,No
0,1,2015,9,4,6:12,$138.59 ,Chip Transaction,-3.45515E+16,La Verne,CA,91750,5912,,No
0,1,2015,9,5,6:07,$140.00 ,Chip Transaction,-4.28247E+18,Mira Loma,CA,91752,4829,,No
0,1,2015,9,8,6:03,$111.53 ,Chip Transaction,-2.45178E+17,La Verne,CA,91750,5311,,No
0,1,2015,9,9,6:29,$100.94 ,Chip Transaction,5817218446178736267,La Verne,CA,91750,5912,,No
0,1,2015,9,10,11:47,$1.51 ,Chip Transaction,-6.57101E+18,Newport Beach,CA,92663,5499,,No
0,1,2015,9,11,6:30,$119.02 ,Chip Transaction,-5.46792E+18,Newport Beach,CA,92663,5912,,No
0,1,2015,9,14,13:14,$5.92 ,Chip Transaction,-4.50054E+18,La Verne,CA,91750,5814,,No
0,1,2015,9,17,8:07,$41.37 ,Online Transaction,7272219750676920057,ONLINE,,,5193,,No
0,1,2015,9,17,21:31,$24.14 ,Swipe Transaction,-6.73317E+18,Mira Loma,CA,91752,7832,,No
0,1,2015,9,20,6:46,$32.63 ,Chip Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,1,2015,9,21,5:55,$51.33 ,Chip Transaction,3520220195726941342,Yorba Linda,CA,92886,5411,,No
0,1,2015,9,22,13:00,($72.00),Chip Transaction,2027553650310142703,Yorba Linda,CA,92886,5541,,No
0,1,2015,9,22,13:14,$56.32 ,Chip Transaction,2027553650310142703,Yorba Linda,CA,92886,5541,,No
0,1,2015,9,22,13:21,$72.00 ,Chip Transaction,2027553650310142703,Yorba Linda,CA,92886,5541,,No
0,1,2015,9,22,20:24,$143.33 ,Chip Transaction,-3.69365E+18,Yorba Linda,CA,92887,4814,,No
0,1,2015,9,26,6:33,$48.82 ,Chip Transaction,5817218446178736267,La Verne,CA,91750,5912,,No
0,1,2015,9,27,9:56,$61.41 ,Chip Transaction,3952145593743244256,La Verne,CA,91750,7538,,No
0,1,2015,9,27,16:34,$16.51 ,Chip Transaction,-8.68256E+16,La Verne,CA,91750,7230,,No
0,1,2015,9,28,13:52,$9.35 ,Swipe Transaction,-1.60579E+18,La Verne,CA,91750,5812,,No
0,1,2015,9,29,6:55,$40.02 ,Chip Transaction,4060646732831064559,La Verne,CA,91750,5411,,No
0,1,2015,10,2,21:17,$17.68 ,Swipe Transaction,-6.73317E+18,Mira Loma,CA,91752,7832,,No
0,1,2015,10,3,10:16,$49.87 ,Chip Transaction,4055257078481058705,La Verne,CA,91750,7538,,No
0,1,2015,10,4,7:13,$28.64 ,Chip Transaction,-5.47568E+18,Monterey Park,CA,91755,5942,,No
0,1,2015,10,5,16:58,$115.42 ,Chip Transaction,-5.14953E+18,La Verne,CA,91750,5655,,No
0,1,2015,10,5,20:11,$73.42 ,Swipe Transaction,-1.60579E+18,La Verne,CA,91750,5812,,No
0,1,2015,10,9,6:01,$145.24 ,Chip Transaction,1913477460590765860,La Verne,CA,91750,5300,,No
0,1,2015,10,12,6:05,$139.81 ,Chip Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,1,2015,10,12,6:52,$40.05 ,Chip Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,1,2015,10,14,6:21,$47.42 ,Chip Transaction,5817218446178736267,La Verne,CA,91750,5912,,No
0,1,2015,10,15,20:35,$44.29 ,Online Transaction,-9.09268E+18,ONLINE,,,4900,,No
0,1,2015,10,16,10:32,$2.07 ,Chip Transaction,-5.47568E+18,Monterey Park,CA,91755,5942,,No
0,1,2015,10,18,6:24,$186.95 ,Chip Transaction,1913477460590765860,La Verne,CA,91750,5300,,No
0,1,2015,10,20,9:49,$66.64 ,Chip Transaction,-3.34594E+18,La Verne,CA,91750,7538,,No
0,1,2015,10,21,13:08,$9.12 ,Chip Transaction,-5.0235E+18,Mira Loma,CA,91752,5812,,No
0,1,2015,10,22,6:16,$44.42 ,Chip Transaction,4060646732831064559,La Verne,CA,91750,5411,,No
0,1,2015,10,25,17:40,$7.36 ,Online Transaction,-5.21142E+17,ONLINE,,,5815,,No
0,1,2015,10,28,6:07,$130.84 ,Chip Transaction,-3.45515E+16,La Verne,CA,91750,5912,,No
0,1,2015,10,30,20:34,$64.92 ,Chip Transaction,-2.47414E+18,La Verne,CA,91750,7349,,No
0,1,2015,11,1,6:17,$139.32 ,Chip Transaction,1913477460590765860,La Verne,CA,91750,5300,,No
0,1,2015,11,2,13:23,$122.25 ,Online Transaction,-9.09268E+18,ONLINE,,,4900,Insufficient Balance,No
0,1,2015,11,3,6:09,$109.87 ,Chip Transaction,4060646732831064559,La Verne,CA,91750,5411,,No
0,1,2015,11,4,6:45,$40.03 ,Chip Transaction,-3.45515E+16,La Verne,CA,91750,5912,,No
0,1,2015,11,11,6:03,$143.06 ,Chip Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,1,2015,11,12,6:27,$124.06 ,Chip Transaction,1913477460590765860,La Verne,CA,91750,5300,,No
0,1,2015,11,12,13:36,$20.12 ,Chip Transaction,6661973303171003879,Ontario,CA,91761,5211,,No
0,1,2015,11,13,9:42,$65.88 ,Chip Transaction,4055257078481058705,La Verne,CA,91750,7538,,No
0,1,2015,11,15,13:48,$66.75 ,Chip Transaction,3189517333335617109,La Verne,CA,91750,5311,,No
0,1,2015,11,16,13:00,$5.19 ,Chip Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,1,2015,11,18,12:33,$5.41 ,Chip Transaction,2027553650310142703,Mira Loma,CA,91752,5541,,No
0,1,2015,11,20,6:29,$116.40 ,Chip Transaction,4060646732831064559,La Verne,CA,91750,5411,,No
0,1,2015,11,20,20:21,$65.61 ,Chip Transaction,-5.0235E+18,Mira Loma,CA,91752,5812,,No
0,1,2015,11,21,12:54,$8.61 ,Chip Transaction,4060646732831064559,La Verne,CA,91750,5411,,No
0,1,2015,11,22,7:08,$47.21 ,Chip Transaction,-5.47568E+18,Monterey Park,CA,91755,5942,,No
0,1,2015,11,23,13:04,$10.25 ,Chip Transaction,4060646732831064559,La Verne,CA,91750,5411,,No
0,1,2015,11,29,6:37,$51.14 ,Chip Transaction,5817218446178736267,La Verne,CA,91750,5912,,No
0,1,2015,11,29,11:52,$1.58 ,Chip Transaction,6666504894937430109,La Verne,CA,91750,5499,,No
0,1,2015,11,30,10:41,$26.63 ,Chip Transaction,-8.68256E+16,La Verne,CA,91750,7230,,No
0,1,2015,11,30,11:59,$1.57 ,Chip Transaction,6666504894937430109,La Verne,CA,91750,5499,,No
0,1,2015,12,1,6:46,$41.68 ,Chip Transaction,4060646732831064559,La Verne,CA,91750,5411,,No
0,1,2015,12,1,13:20,$12.80 ,Chip Transaction,4060646732831064559,La Verne,CA,91750,5411,,No
0,1,2015,12,3,6:03,$173.44 ,Online Transaction,-7.42109E+18,ONLINE,,,5311,,No
0,1,2015,12,3,20:09,$78.54 ,Chip Transaction,-5.0235E+18,Mira Loma,CA,91752,5812,,No
0,1,2015,12,5,6:03,$93.59 ,Chip Transaction,3527213246127876953,La Verne,CA,91750,5300,,No
0,1,2015,12,5,9:59,$71.61 ,Chip Transaction,4055257078481058705,La Verne,CA,91750,7538,,No
0,1,2015,12,9,21:58,$43.00 ,Online Transaction,-9.09268E+18,ONLINE,,,4900,,No
0,1,2015,12,10,20:14,$69.05 ,Chip Transaction,-4.50054E+18,La Verne,CA,91750,5814,,No
0,1,2015,12,12,6:41,$41.41 ,Chip Transaction,-5.47568E+18,Monterey Park,CA,91755,5942,,No
0,1,2015,12,14,13:51,$61.10 ,Chip Transaction,-3.22076E+18,Spring Valley,CA,91978,5311,,No
0,1,2015,12,19,6:27,$140.00 ,Chip Transaction,-4.28247E+18,Mira Loma,CA,91752,4829,,No
0,1,2015,12,19,6:51,$28.19 ,Chip Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,1,2015,12,19,6:55,$115.84 ,Chip Transaction,1913477460590765860,La Verne,CA,91750,5300,,No
0,1,2015,12,24,6:28,$112.77 ,Chip Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,1,2015,12,25,6:14,$143.31 ,Chip Transaction,2027553650310142703,Mira Loma,CA,91752,5541,,No
0,1,2015,12,25,12:40,$1.82 ,Chip Transaction,6666504894937430109,La Verne,CA,91750,5499,,No
0,1,2015,12,27,13:28,$16.47 ,Chip Transaction,-4.50054E+18,La Verne,CA,91750,5814,,No
0,1,2015,12,31,16:50,$140.21 ,Chip Transaction,-5.14953E+18,La Verne,CA,91750,5655,,No
0,1,2016,1,1,6:08,$129.62 ,Chip Transaction,2027553650310142703,Mira Loma,CA,91752,5541,,No
0,1,2016,1,1,16:51,$68.54 ,Chip Transaction,6130287678940178238,La Verne,CA,91750,5651,,No
0,1,2016,1,2,6:41,$40.93 ,Chip Transaction,-5.47568E+18,Monterey Park,CA,91755,5942,,No
0,1,2016,1,3,6:00,$125.29 ,Chip Transaction,2027553650310142703,Mira Loma,CA,91752,5541,,No
0,1,2016,1,3,6:32,$90.09 ,Chip Transaction,3527213246127876953,La Verne,CA,91750,5300,,No
0,1,2016,1,3,20:14,$68.25 ,Chip Transaction,-4.50054E+18,La Verne,CA,91750,5814,,No
0,1,2016,1,5,6:16,$40.65 ,Chip Transaction,5817218446178736267,La Verne,CA,91750,5912,,No
0,1,2016,1,7,10:45,$33.24 ,Chip Transaction,-8.68256E+16,La Verne,CA,91750,7230,,No
